Open,High,Low,Close,Volume ,Moving Average 50,NextHigherorLower,Open1Prev,High1Prev,Low1Prev,Close1Prev,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
420.42,420.44,419.85,420.16,702400,1545914,0,420.3621,421,420.05,420.39,420.725,420.82,420.3,420.36,419.82,420.77,419.78,420.72,419.31,420.0299,419.08,419.8
420.145,420.31,418.935,419.1499,787800,1548298,1,420.42,420.44,419.85,420.16,420.3621,421,420.05,420.39,420.725,420.82,420.3,420.36,419.82,420.77,419.78,420.72
419.13,419.74,418.96,419.69,697700,1544664,0,420.145,420.31,418.935,419.1499,420.42,420.44,419.85,420.16,420.3621,421,420.05,420.39,420.725,420.82,420.3,420.36
419.68,419.93,418.73,419.5244,695400,1543154,1,419.13,419.74,418.96,419.69,420.145,420.31,418.935,419.1499,420.42,420.44,419.85,420.16,420.3621,421,420.05,420.39
419.5244,420.55,419.5,420.3927,675300,1544144,0,419.68,419.93,418.73,419.5244,419.13,419.74,418.96,419.69,420.145,420.31,418.935,419.1499,420.42,420.44,419.85,420.16
420.3927,420.46,419.9,420.12,591200,1541450,0,419.5244,420.55,419.5,420.3927,419.68,419.93,418.73,419.5244,419.13,419.74,418.96,419.69,420.145,420.31,418.935,419.1499
420.13,420.51,419.69,420,587500,1539118,1,420.3927,420.46,419.9,420.12,419.5244,420.55,419.5,420.3927,419.68,419.93,418.73,419.5244,419.13,419.74,418.96,419.69
419.99,421.91,419.79,421.57,1312600,1546350,1,420.13,420.51,419.69,420,420.3927,420.46,419.9,420.12,419.5244,420.55,419.5,420.3927,419.68,419.93,418.73,419.5244
421.62,422.24,421.44,422.11,1008500,1549190,0,419.99,421.91,419.79,421.57,420.13,420.51,419.69,420,420.3927,420.46,419.9,420.12,419.5244,420.55,419.5,420.3927
422.11,422.49,421.69,421.95,1048800,1557188,0,421.62,422.24,421.44,422.11,419.99,421.91,419.79,421.57,420.13,420.51,419.69,420,420.3927,420.46,419.9,420.12
421.95,422.07,421.34,421.91,863800,1560284,1,422.11,422.49,421.69,421.95,421.62,422.24,421.44,422.11,419.99,421.91,419.79,421.57,420.13,420.51,419.69,420
421.91,422.92,421.64,422.45,996600,1559684,0,421.95,422.07,421.34,421.91,422.11,422.49,421.69,421.95,421.62,422.24,421.44,422.11,419.99,421.91,419.79,421.57
422.45,422.645,421.71,421.89,971700,1561282,1,421.91,422.92,421.64,422.45,421.95,422.07,421.34,421.91,422.11,422.49,421.69,421.95,421.62,422.24,421.44,422.11
421.89,422.11,421.61,421.9,533400,1548042,1,422.45,422.645,421.71,421.89,421.91,422.92,421.64,422.45,421.95,422.07,421.34,421.91,422.11,422.49,421.69,421.95
421.9,422.15,421.69,422.055,698600,1527722,1,421.89,422.11,421.61,421.9,422.45,422.645,421.71,421.89,421.91,422.92,421.64,422.45,421.95,422.07,421.34,421.91
422.06,422.23,420.0909,422.1,2567700,1550422,0,421.9,422.15,421.69,422.055,421.89,422.11,421.61,421.9,422.45,422.645,421.71,421.89,421.91,422.92,421.64,422.45
422.1,422.35,420.67,420.84,1099800,1549138,0,422.06,422.23,420.0909,422.1,421.9,422.15,421.69,422.055,421.89,422.11,421.61,421.9,422.45,422.645,421.71,421.89
420.84,421.16,420.16,420.72,1073300,1527322,0,422.1,422.35,420.67,420.84,422.06,422.23,420.0909,422.1,421.9,422.15,421.69,422.055,421.89,422.11,421.61,421.9
420.73,420.76,420.13,420.4,764400,1509242,1,420.84,421.16,420.16,420.72,422.1,422.35,420.67,420.84,422.06,422.23,420.0909,422.1,421.9,422.15,421.69,422.055
420.4,421.1694,420.34,420.562,841200,1491154,1,420.73,420.76,420.13,420.4,420.84,421.16,420.16,420.72,422.1,422.35,420.67,420.84,422.06,422.23,420.0909,422.1
420.562,421.61,419.65,421.53,1262800,1464684,0,420.4,421.1694,420.34,420.562,420.73,420.76,420.13,420.4,420.84,421.16,420.16,420.72,422.1,422.35,420.67,420.84
421.53,421.96,421.06,421.4822,758000,1405328,0,420.562,421.61,419.65,421.53,420.4,421.1694,420.34,420.562,420.73,420.76,420.13,420.4,420.84,421.16,420.16,420.72
421.465,421.93,420.621,420.89,583100,1277704,0,421.53,421.96,421.06,421.4822,420.562,421.61,419.65,421.53,420.4,421.1694,420.34,420.562,420.73,420.76,420.13,420.4
420.89,421.065,420.44,420.85,508200,1214714,1,421.465,421.93,420.621,420.89,421.53,421.96,421.06,421.4822,420.562,421.61,419.65,421.53,420.4,421.1694,420.34,420.562
420.84,421.7,420.6,421.5735,608800,1183094,1,420.89,421.065,420.44,420.85,421.465,421.93,420.621,420.89,421.53,421.96,421.06,421.4822,420.562,421.61,419.65,421.53
421.5735,422.15,421.45,421.915,570000,1148654,1,420.84,421.7,420.6,421.5735,420.89,421.065,420.44,420.85,421.465,421.93,420.621,420.89,421.53,421.96,421.06,421.4822
421.915,421.99,421.45,421.93,500100,1109976,0,421.5735,422.15,421.45,421.915,420.84,421.7,420.6,421.5735,420.89,421.065,420.44,420.85,421.465,421.93,420.621,420.89
421.9242,421.96,421.11,421.21,614600,1086008,1,421.915,421.99,421.45,421.93,421.5735,422.15,421.45,421.915,420.84,421.7,420.6,421.5735,420.89,421.065,420.44,420.85
421.2,421.67,421.06,421.315,429300,1073734,1,421.9242,421.96,421.11,421.21,421.915,421.99,421.45,421.93,421.5735,422.15,421.45,421.915,420.84,421.7,420.6,421.5735
421.315,421.71,420.84,421.4598,478700,1045880,0,421.2,421.67,421.06,421.315,421.9242,421.96,421.11,421.21,421.915,421.99,421.45,421.93,421.5735,422.15,421.45,421.915
421.42,421.48,420.38,420.62,511300,1023012,0,421.315,421.71,420.84,421.4598,421.2,421.67,421.06,421.315,421.9242,421.96,421.11,421.21,421.915,421.99,421.45,421.93
420.64,421.23,420.56,420.56,374600,992724,0,421.42,421.48,420.38,420.62,421.315,421.71,420.84,421.4598,421.2,421.67,421.06,421.315,421.9242,421.96,421.11,421.21
420.56,420.71,420.21,420.37,456400,958336,1,420.64,421.23,420.56,420.56,421.42,421.48,420.38,420.62,421.315,421.71,420.84,421.4598,421.2,421.67,421.06,421.315
420.37,421.02,420.18,420.83,527800,932340,0,420.56,420.71,420.21,420.37,420.64,421.23,420.56,420.56,421.42,421.48,420.38,420.62,421.315,421.71,420.84,421.4598
420.83,420.97,419.38,420.57,897300,928024,1,420.37,421.02,420.18,420.83,420.56,420.71,420.21,420.37,420.64,421.23,420.56,420.56,421.42,421.48,420.38,420.62
420.57,421.429,420.5,421.1504,879200,902598,0,420.83,420.97,419.38,420.57,420.37,421.02,420.18,420.83,420.56,420.71,420.21,420.37,420.64,421.23,420.56,420.56
421.17,421.56,420.42,420.65,883000,885830,0,420.57,421.429,420.5,421.1504,420.83,420.97,419.38,420.57,420.37,421.02,420.18,420.83,420.56,420.71,420.21,420.37
420.65,420.78,419.51,419.6799,660600,873726,0,421.17,421.56,420.42,420.65,420.57,421.429,420.5,421.1504,420.83,420.97,419.38,420.57,420.37,421.02,420.18,420.83
419.66,419.66,418.29,418.71,1366500,874778,0,420.65,420.78,419.51,419.6799,421.17,421.56,420.42,420.65,420.57,421.429,420.5,421.1504,420.83,420.97,419.38,420.57
418.71,419,417.78,418.06,1459200,881574,1,419.66,419.66,418.29,418.71,420.65,420.78,419.51,419.6799,421.17,421.56,420.42,420.65,420.57,421.429,420.5,421.1504
418.05,418.68,417.6901,418.08,1468500,893992,1,418.71,419,417.78,418.06,419.66,419.66,418.29,418.71,420.65,420.78,419.51,419.6799,421.17,421.56,420.42,420.65
418.07,418.68,417.63,418.41,1150800,887016,0,418.05,418.68,417.6901,418.08,418.71,419,417.78,418.06,419.66,419.66,418.29,418.71,420.65,420.78,419.51,419.6799
418.42,418.9,417.56,418.04,928000,885916,0,418.07,418.68,417.63,418.41,418.05,418.68,417.6901,418.08,418.71,419,417.78,418.06,419.66,419.66,418.29,418.71
418.04,418.28,417.24,417.73,1090500,884566,1,418.42,418.9,417.56,418.04,418.07,418.68,417.63,418.41,418.05,418.68,417.6901,418.08,418.71,419,417.78,418.06
417.73,418.52,417.705,418.27,1037400,879612,0,418.04,418.28,417.24,417.73,418.42,418.9,417.56,418.04,418.07,418.68,417.63,418.41,418.05,418.68,417.6901,418.08
418.27,418.64,417.77,417.955,1077900,878834,0,417.73,418.52,417.705,418.27,418.04,418.28,417.24,417.73,418.42,418.9,417.56,418.04,418.07,418.68,417.63,418.41
417.955,418.3192,417.1,417.35,1535300,888524,1,418.27,418.64,417.77,417.955,417.73,418.52,417.705,418.27,418.04,418.28,417.24,417.73,418.42,418.9,417.56,418.04
417.36,418.645,417.12,418.3,1668100,892546,0,417.955,418.3192,417.1,417.35,418.27,418.64,417.77,417.955,417.73,418.52,417.705,418.27,418.04,418.28,417.24,417.73
418.3,418.79,417.37,417.49,1959800,913514,0,417.36,418.645,417.12,418.3,417.955,418.3192,417.1,417.35,418.27,418.64,417.77,417.955,417.73,418.52,417.705,418.27
417.48,417.65,416.53,417.36,4200800,979286,0,418.3,418.79,417.37,417.49,417.36,418.645,417.12,418.3,417.955,418.3192,417.1,417.35,418.27,418.64,417.77,417.955
417.36,417.99,416.9,417.25,5977500,1084788,1,417.48,417.65,416.53,417.36,418.3,418.79,417.37,417.49,417.36,418.645,417.12,418.3,417.955,418.3192,417.1,417.35
422.17,423.08,421.11,421.15,2734400,1123720,0,417.36,417.99,416.9,417.25,417.48,417.65,416.53,417.36,418.3,418.79,417.37,417.49,417.36,418.645,417.12,418.3
421.1599,421.74,420.73,420.79,1853700,1146840,0,422.17,423.08,421.11,421.15,417.36,417.99,416.9,417.25,417.48,417.65,416.53,417.36,418.3,418.79,417.37,417.49
420.79,421.51,419.64,419.81,1328000,1159492,1,421.1599,421.74,420.73,420.79,422.17,423.08,421.11,421.15,417.36,417.99,416.9,417.25,417.48,417.65,416.53,417.36
419.81,420.85,419.75,420.03,1374700,1173480,1,420.79,421.51,419.64,419.81,421.1599,421.74,420.73,420.79,422.17,423.08,421.11,421.15,417.36,417.99,416.9,417.25
420.03,420.86,419.56,420.7,1328000,1188216,0,419.81,420.85,419.75,420.03,420.79,421.51,419.64,419.81,421.1599,421.74,420.73,420.79,422.17,423.08,421.11,421.15
420.7,420.82,420.0928,420.48,841300,1193292,0,420.03,420.86,419.56,420.7,419.81,420.85,419.75,420.03,420.79,421.51,419.64,419.81,421.1599,421.74,420.73,420.79
420.445,420.52,418.75,418.8477,1504300,1197126,1,420.7,420.82,420.0928,420.48,420.03,420.86,419.56,420.7,419.81,420.85,419.75,420.03,420.79,421.51,419.64,419.81
418.83,419.95,418.6301,419.5508,1053100,1198018,0,420.445,420.52,418.75,418.8477,420.7,420.82,420.0928,420.48,420.03,420.86,419.56,420.7,419.81,420.85,419.75,420.03
419.56,419.91,418.9,419.47,983700,1196716,1,418.83,419.95,418.6301,419.5508,420.445,420.52,418.75,418.8477,420.7,420.82,420.0928,420.48,420.03,420.86,419.56,420.7
419.47,420.65,418.91,420.57,1270200,1204844,0,419.56,419.91,418.9,419.47,418.83,419.95,418.6301,419.5508,420.445,420.52,418.75,418.8477,420.7,420.82,420.0928,420.48
420.565,420.68,419.79,419.86,955100,1204014,0,419.47,420.65,418.91,420.57,419.56,419.91,418.9,419.47,418.83,419.95,418.6301,419.5508,420.445,420.52,418.75,418.8477
419.86,419.92,418.41,418.48,1487500,1214330,0,420.565,420.68,419.79,419.86,419.47,420.65,418.91,420.57,419.56,419.91,418.9,419.47,418.83,419.95,418.6301,419.5508
418.48,418.71,417.89,418,1374800,1231158,1,419.86,419.92,418.41,418.48,420.565,420.68,419.79,419.86,419.47,420.65,418.91,420.57,419.56,419.91,418.9,419.47
418,418.75,417.91,418.21,796300,1233112,1,418.48,418.71,417.89,418,419.86,419.92,418.41,418.48,420.565,420.68,419.79,419.86,419.47,420.65,418.91,420.57
418.21,418.46,417.6,418.38,782600,1197410,0,418,418.75,417.91,418.21,418.48,418.71,417.89,418,419.86,419.92,418.41,418.48,420.565,420.68,419.79,419.86
418.38,418.93,418.1933,418.3701,886000,1193134,1,418.21,418.46,417.6,418.38,418,418.75,417.91,418.21,418.48,418.71,417.89,418,419.86,419.92,418.41,418.48
418.37,418.72,417.77,418.66,677200,1185212,1,418.38,418.93,418.1933,418.3701,418.21,418.46,417.6,418.38,418,418.75,417.91,418.21,418.48,418.71,417.89,418
418.66,419.58,418.52,419.2801,872100,1187366,1,418.37,418.72,417.77,418.66,418.38,418.93,418.1933,418.3701,418.21,418.46,417.6,418.38,418,418.75,417.91,418.21
419.2801,419.97,419.085,419.8,803700,1186616,1,418.66,419.58,418.52,419.2801,418.37,418.72,417.77,418.66,418.38,418.93,418.1933,418.3701,418.21,418.46,417.6,418.38
419.8,420.84,419.51,420.66,901400,1179388,1,419.2801,419.97,419.085,419.8,418.66,419.58,418.52,419.2801,418.37,418.72,417.77,418.66,418.38,418.93,418.1933,418.3701
420.66,420.85,420.39,420.84,696100,1178150,1,419.8,420.84,419.51,420.66,419.2801,419.97,419.085,419.8,418.66,419.58,418.52,419.2801,418.37,418.72,417.77,418.66
420.82,421.28,420.53,421.235,1202200,1190532,0,420.66,420.85,420.39,420.84,419.8,420.84,419.51,420.66,419.2801,419.97,419.085,419.8,418.66,419.58,418.52,419.2801
421.24,421.3,420.54,420.79,585800,1192084,0,420.82,421.28,420.53,421.235,420.66,420.85,420.39,420.84,419.8,420.84,419.51,420.66,419.2801,419.97,419.085,419.8
420.81,421.26,420.61,420.74,685600,1193620,1,421.24,421.3,420.54,420.79,420.82,421.28,420.53,421.235,420.66,420.85,420.39,420.84,419.8,420.84,419.51,420.66
420.74,421.35,420.38,421.215,781200,1197844,0,420.81,421.26,420.61,420.74,421.24,421.3,420.54,420.79,420.82,421.28,420.53,421.235,420.66,420.85,420.39,420.84
421.215,421.3,420.24,420.31,584100,1199524,0,420.74,421.35,420.38,421.215,420.81,421.26,420.61,420.74,421.24,421.3,420.54,420.79,420.82,421.28,420.53,421.235
420.305,420.59,419.96,420.04,559000,1198412,0,421.215,421.3,420.24,420.31,420.74,421.35,420.38,421.215,420.81,421.26,420.61,420.74,421.24,421.3,420.54,420.79
420.04,420.14,419.47,419.98,587500,1201576,1,420.305,420.59,419.96,420.04,421.215,421.3,420.24,420.31,420.74,421.35,420.38,421.215,420.81,421.26,420.61,420.74
419.97,420.915,419.75,420.5,697400,1205950,1,420.04,420.14,419.47,419.98,420.305,420.59,419.96,420.04,421.215,421.3,420.24,420.31,420.74,421.35,420.38,421.215
420.5,420.67,420.004,420.55,396000,1203644,1,419.97,420.915,419.75,420.5,420.04,420.14,419.47,419.98,420.305,420.59,419.96,420.04,421.215,421.3,420.24,420.31
420.55,421,420.13,420.88,506800,1206288,0,420.5,420.67,420.004,420.55,419.97,420.915,419.75,420.5,420.04,420.14,419.47,419.98,420.305,420.59,419.96,420.04
420.88,420.9,420.02,420.46,516500,1207490,1,420.55,421,420.13,420.88,420.5,420.67,420.004,420.55,419.97,420.915,419.75,420.5,420.04,420.14,419.47,419.98
420.46,421.33,420.41,421.32,461400,1206162,1,420.88,420.9,420.02,420.46,420.55,421,420.13,420.88,420.5,420.67,420.004,420.55,419.97,420.915,419.75,420.5
421.315,422.07,421.26,422.04,814900,1204514,1,420.46,421.33,420.41,421.32,420.88,420.9,420.02,420.46,420.55,421,420.13,420.88,420.5,420.67,420.004,420.55
422.04,422.64,421.88,422.5014,667100,1200272,1,421.315,422.07,421.26,422.04,420.46,421.33,420.41,421.32,420.88,420.9,420.02,420.46,420.55,421,420.13,420.88
422.5014,423.22,422.48,423.2121,877000,1200152,1,422.04,422.64,421.88,422.5014,421.315,422.07,421.26,422.04,420.46,421.33,420.41,421.32,420.88,420.9,420.02,420.46
423.2121,423.73,423.09,423.69,667100,1200282,1,422.5014,423.22,422.48,423.2121,422.04,422.64,421.88,422.5014,421.315,422.07,421.26,422.04,420.46,421.33,420.41,421.32
423.7,424.19,423.65,424.02,983800,1192628,1,423.2121,423.73,423.09,423.69,422.5014,423.22,422.48,423.2121,422.04,422.64,421.88,422.5014,421.315,422.07,421.26,422.04
424.01,424.75,424.005,424.75,1081800,1185080,1,423.7,424.19,423.65,424.02,423.2121,423.73,423.09,423.69,422.5014,423.22,422.48,423.2121,422.04,422.64,421.88,422.5014
424.75,425.8,424.74,425.24,2161100,1198932,1,424.01,424.75,424.005,424.75,423.7,424.19,423.65,424.02,423.2121,423.73,423.09,423.69,422.5014,423.22,422.48,423.2121
425.25,425.43,424.67,425.28,1261200,1201140,1,424.75,425.8,424.74,425.24,424.01,424.75,424.005,424.75,423.7,424.19,423.65,424.02,423.2121,423.73,423.09,423.69
425.28,425.64,424.995,425.6,789100,1198362,1,425.25,425.43,424.67,425.28,424.75,425.8,424.74,425.24,424.01,424.75,424.005,424.75,423.7,424.19,423.65,424.02
425.6,425.94,425.23,425.835,1195400,1200460,1,425.28,425.64,424.995,425.6,425.25,425.43,424.67,425.28,424.75,425.8,424.74,425.24,424.01,424.75,424.005,424.75
425.82,426.415,425.51,426.28,1094900,1201610,1,425.6,425.94,425.23,425.835,425.28,425.64,424.995,425.6,425.25,425.43,424.67,425.28,424.75,425.8,424.74,425.24
426.28,427.2,426.21,427.06,1300300,1206058,0,425.82,426.415,425.51,426.28,425.6,425.94,425.23,425.835,425.28,425.64,424.995,425.6,425.25,425.43,424.67,425.28
427.06,427.3,426.44,426.94,1066700,1196686,0,426.28,427.2,426.21,427.06,425.82,426.415,425.51,426.28,425.6,425.94,425.23,425.835,425.28,425.64,424.995,425.6
426.95,426.99,426.19,426.49,739500,1178114,1,427.06,427.3,426.44,426.94,426.28,427.2,426.21,427.06,425.82,426.415,425.51,426.28,425.6,425.94,425.23,425.835
426.46,427.05,426.43,426.8601,655400,1152026,1,426.95,426.99,426.19,426.49,427.06,427.3,426.44,426.94,426.28,427.2,426.21,427.06,425.82,426.415,425.51,426.28
426.87,427.14,426.32,426.89,1144600,1090902,1,426.46,427.05,426.43,426.8601,426.95,426.99,426.19,426.49,427.06,427.3,426.44,426.94,426.28,427.2,426.21,427.06
426.89,427.58,426.65,427.47,925700,989866,0,426.87,427.14,426.32,426.89,426.46,427.05,426.43,426.8601,426.95,426.99,426.19,426.49,427.06,427.3,426.44,426.94
427.47,427.63,426.5,426.962,965800,954494,1,426.89,427.58,426.65,427.47,426.87,427.14,426.32,426.89,426.46,427.05,426.43,426.8601,426.95,426.99,426.19,426.49
426.9501,427.55,426.769,427.39,671200,930844,0,427.47,427.63,426.5,426.962,426.89,427.58,426.65,427.47,426.87,427.14,426.32,426.89,426.46,427.05,426.43,426.8601
427.3999,427.45,426.64,426.8,833500,920954,1,426.9501,427.55,426.769,427.39,427.47,427.63,426.5,426.962,426.89,427.58,426.65,427.47,426.87,427.14,426.32,426.89
426.8,427.23,426.59,427.17,559100,904642,1,427.3999,427.45,426.64,426.8,426.9501,427.55,426.769,427.39,427.47,427.63,426.5,426.962,426.89,427.58,426.65,427.47
427.17,427.47,427.03,427.35,740400,892890,0,426.8,427.23,426.59,427.17,427.3999,427.45,426.64,426.8,426.9501,427.55,426.769,427.39,427.47,427.63,426.5,426.962
427.35,427.37,426.82,427.15,602900,888122,0,427.17,427.47,427.03,427.35,426.8,427.23,426.59,427.17,427.3999,427.45,426.64,426.8,426.9501,427.55,426.769,427.39
427.15,427.53,426.96,427.07,603500,870106,1,427.35,427.37,426.82,427.15,427.17,427.47,427.03,427.35,426.8,427.23,426.59,427.17,427.3999,427.45,426.64,426.8
427.06,427.36,426.72,427.3499,530300,859650,1,427.15,427.53,426.96,427.07,427.35,427.37,426.82,427.15,427.17,427.47,427.03,427.35,426.8,427.23,426.59,427.17
427.34,427.68,426.97,427.6601,539600,850768,0,427.06,427.36,426.72,427.3499,427.15,427.53,426.96,427.07,427.35,427.37,426.82,427.15,427.17,427.47,427.03,427.35
427.66,427.66,427.23,427.535,603400,837432,0,427.34,427.68,426.97,427.6601,427.06,427.36,426.72,427.3499,427.15,427.53,426.96,427.07,427.35,427.37,426.82,427.15
427.55,427.79,427.13,427.52,1114000,840610,1,427.66,427.66,427.23,427.535,427.34,427.68,426.97,427.6601,427.06,427.36,426.72,427.3499,427.15,427.53,426.96,427.07
427.52,427.94,427.42,427.82,815900,827178,1,427.55,427.79,427.13,427.52,427.66,427.66,427.23,427.535,427.34,427.68,426.97,427.6601,427.06,427.36,426.72,427.3499
427.83,428.41,427.81,428.37,1024400,820170,1,427.52,427.94,427.42,427.82,427.55,427.79,427.13,427.52,427.66,427.66,427.23,427.535,427.34,427.68,426.97,427.6601
428.365,428.825,428.3,428.819,1020700,824658,0,427.83,428.41,427.81,428.37,427.52,427.94,427.42,427.82,427.55,427.79,427.13,427.52,427.66,427.66,427.23,427.535
428.815,429.1999,428.32,428.325,1155300,832112,1,428.365,428.825,428.3,428.819,427.83,428.41,427.81,428.37,427.52,427.94,427.42,427.82,427.55,427.79,427.13,427.52
428.325,428.76,428.2,428.65,794200,830276,1,428.815,429.1999,428.32,428.325,428.365,428.825,428.3,428.819,427.83,428.41,427.81,428.37,427.52,427.94,427.42,427.82
428.65,429.03,428.3,428.6999,1262200,841976,1,428.325,428.76,428.2,428.65,428.815,429.1999,428.32,428.325,428.365,428.825,428.3,428.819,427.83,428.41,427.81,428.37
428.6999,429.169,428.66,429.03,798800,840510,0,428.65,429.03,428.3,428.6999,428.325,428.76,428.2,428.65,428.815,429.1999,428.32,428.325,428.365,428.825,428.3,428.819
429.03,429.06,428.48,428.635,895800,842352,1,428.6999,429.169,428.66,429.03,428.65,429.03,428.3,428.6999,428.325,428.76,428.2,428.65,428.815,429.1999,428.32,428.325
428.63,429.11,428.45,429.105,738400,839092,1,429.03,429.06,428.48,428.635,428.6999,429.169,428.66,429.03,428.65,429.03,428.3,428.6999,428.325,428.76,428.2,428.65
429.105,429.64,428.97,429.5983,1111700,847404,0,428.63,429.11,428.45,429.105,429.03,429.06,428.48,428.635,428.6999,429.169,428.66,429.03,428.65,429.03,428.3,428.6999
429.5983,429.6,428.72,428.77,1225400,847868,0,429.105,429.64,428.97,429.5983,428.63,429.11,428.45,429.105,429.03,429.06,428.48,428.635,428.6999,429.169,428.66,429.03
428.78,428.87,428.03,428.14,1536600,866884,0,429.5983,429.6,428.72,428.77,429.105,429.64,428.97,429.5983,428.63,429.11,428.45,429.105,429.03,429.06,428.48,428.635
428.14,428.4099,427.5699,427.99,1648000,886132,0,428.78,428.87,428.03,428.14,429.5983,429.6,428.72,428.77,429.105,429.64,428.97,429.5983,428.63,429.11,428.45,429.105
427.97,428.56,427.47,427.62,1346300,897434,0,428.14,428.4099,427.5699,427.99,428.78,428.87,428.03,428.14,429.5983,429.6,428.72,428.77,429.105,429.64,428.97,429.5983
427.62,428.17,427.04,427.55,2193600,929624,0,427.97,428.56,427.47,427.62,428.14,428.4099,427.5699,427.99,428.78,428.87,428.03,428.14,429.5983,429.6,428.72,428.77
427.54,427.6,426.65,427.19,3323300,984910,1,427.62,428.17,427.04,427.55,427.97,428.56,427.47,427.62,428.14,428.4099,427.5699,427.99,428.78,428.87,428.03,428.14
427.19,427.9,426.37,427.8,7584400,1124848,0,427.54,427.6,426.65,427.19,427.62,428.17,427.04,427.55,427.97,428.56,427.47,427.62,428.14,428.4099,427.5699,427.99
423.56,424.67,422.68,424.443,2584800,1162596,0,427.19,427.9,426.37,427.8,427.54,427.6,426.65,427.19,427.62,428.17,427.04,427.55,427.97,428.56,427.47,427.62
